date;SPX;S5SFTW;S5PHRM;S5CPGS;S5ENRSX;S5FDBT;S5TECH;S5RETL;S5BANKX;S5HCES;S5DIVF;S5UTILX;S5MEDA;S5TELSX;S5MATRX;S5INSU;S5FDSR;S5HOUS;S5SSEQX;S5TRAN;S5HOTR;S5CODU;S5AUCO;S5COMS;S5REDPIG;S5REAL
27/03/2012;1412,52;624,44;401,23;353,81;540,83;418,72;578,93;628,33;157,12;426,77;312,1362;177,93;246,44;132,14;236,65;189,06;223,13;408,07;388,73;345,51;585,35;216,4;99,37;145,44;;141,28
28/03/2012;1405,54;622,52;399,81;350,13;534,19;418,22;579,68;622,59;159,19;426,3;313,0571;176,44;243,9;130,86;233,05;189,16;222,25;407,77;383,88;341,95;582,24;214,83;98,54;144,11;;140,77
29/03/2012;1403,28;622,54;399,1;350,83;534,42;419,51;575,58;622,43;157,3;430,49;308,3179;177,1;243,81;130,52;233,18;187,71;220,3;407,4;386,13;341,61;581,61;214,6;99,23;143,61;;140,74
30/03/2012;1408,47;621,08;402,08;352,48;538,43;422,85;571,67;622,38;158,01;433,68;309,9194;178,07;246,71;130,65;234,14;188,42;221,38;409,02;387,34;342,79;583,93;214,03;99,49;143,88;;142,09
02/04/2012;1419,04;625,83;403,03;354,15;543,41;425,96;581,79;623,16;159,11;436,51;312,2027;178,81;247,15;131,51;237,38;190,38;222,87;413,45;388,1;346,08;585,29;215,55;100,6;144,95;;142,98
03/04/2012;1413,38;623,72;402,65;351,97;538,06;424,38;584,83;624,49;159,18;436,97;309,1703;178,9;245,45;131,38;235,32;189,03;220,37;411,27;382,52;343,65;588,48;214,74;100,27;144,41;;142,08
04/04/2012;1398,96;614,14;400,62;348,74;531,52;423,71;577,43;620,53;156,85;432,19;301,7542;178,63;242,3;131,42;232,06;187,81;218,15;411,67;377,62;343,86;580,29;212,86;98,88;143,53;;140,41
05/04/2012;1398,08;616,91;400,97;346,56;528,72;422,33;580,14;624,72;156,43;432,03;301,3247;177,31;243,86;129,28;230,77;187,35;218,83;412,8;378,97;344,45;586,66;214,55;98,63;143,55;;139,97
06/04/2012;1398,08;616,91;400,97;346,56;528,72;422,33;580,14;624,72;156,43;432,03;301,3247;177,31;243,86;129,28;230,77;187,35;218,83;412,8;378,97;344,45;586,66;214,55;98,63;143,55;;139,97
09/04/2012;1382,2;611,44;396,32;341;521,99;418,78;578,47;620,22;154,32;425,19;295,8751;176,34;239,96;128,19;227,25;184,1;216,61;409,16;374,08;338,1;583,89;213,73;96,58;142,38;;138,37
10/04/2012;1358,59;601,34;392,01;333,31;511,89;414,2;571,67;603,54;151,59;419,92;288,2892;174;234,65;126,08;222,5;180,95;215,18;405,82;368,97;332,64;574,41;206,17;93,99;140,17;;135,53
11/04/2012;1368,71;604,11;392,04;337,05;512;415,83;572,47;610,09;154,51;423,46;293,5798;174,36;237,21;127,71;224,6;182,66;216,57;407,09;374,23;335,8;586,44;209,46;95,09;142,46;;137,5
12/04/2012;1387,57;614,78;392,64;344,18;522,64;416,59;576,24;618,21;156,65;429,17;300,8667;175,02;241,47;128,92;230,86;185,88;217,33;407,22;381,78;342,41;590,23;211,77;97,02;144,62;;139,65
13/04/2012;1370,26;607,88;389,76;339,45;514,39;416,9;563,49;616,19;151,93;423,21;290,9378;174,32;240,17;127,65;228,31;182,71;216,26;406,6;375,44;340,17;592,1;211,02;96,55;143,53;;138,51
16/04/2012;1369,57;604,48;391,68;340,24;513,04;417,64;550,36;615,72;153,49;419,46;293,0671;176,04;240,01;127,84;229,09;184,16;218,16;410,44;377,44;341,05;585,78;208,91;96,27;143,75;;140,53
17/04/2012;1390,78;614,48;396,58;345,97;522,04;422,24;568,87;622,92;155,97;426,88;297,4422;177,17;243,36;129,13;232,56;186,64;222,09;412,35;381,69;345,53;588,61;211,07;97,44;145,9;;141,82
18/04/2012;1385,14;607,61;395,38;344,32;521,01;422,1;567,14;625,07;155,28;426,19;294,961;176,67;242,59;128,53;231,76;184,36;222,03;410,86;376,91;345,91;593,04;211,3;96,86;145,42;;140,77
19/04/2012;1376,92;607,28;395,71;341,14;519,53;421;551,6;621,21;153,88;427,7;292,9616;176,14;240,79;128,79;231,05;184,6;220,79;409,78;373,82;340,2;585,39;209,07;95,78;144,37;;140,68
20/04/2012;1378,53;611,52;398,64;344,11;519,06;423,88;542,13;620,21;154,01;428,22;288,9521;177,96;241,85;129,64;231,22;183,67;222,99;414,86;368,92;341,05;587,76;211,3;94,92;145,54;;142,3
23/04/2012;1366,94;606,34;395,82;340,26;518,5;419,31;539,11;613,41;153,14;424,31;286,2402;176,94;239,04;128,78;227,98;183,17;216,85;409,98;365,26;338,9;582,29;208,89;93,87;144,33;;140,34
24/04/2012;1371,97;605,39;397,82;344,84;522,32;420,09;533,45;610,36;155,09;424,82;288,9289;178,32;239,99;132,37;227,92;185,13;214,29;412,78;362,29;342,2;578,06;206,26;93,69;144,63;;142,62
25/04/2012;1390,69;614,17;402,56;345,22;526,88;423,03;562,72;622,23;156,6;428,09;291,0476;179,22;242,98;132,49;233,09;187,28;214,61;414,2;370,18;344,8;585,82;209,86;96,76;145,61;;144,28
26/04/2012;1399,98;619,57;403,56;348,34;530,77;426,63;563,62;627,86;158,49;425,14;293,2701;180,32;246,83;134,67;232,64;189,08;217,98;414,36;375,12;342,48;591,71;213,62;97,24;145,75;;144,65
27/04/2012;1403,36;621,19;404,4;351,12;530,49;429,39;561,61;650,09;158,73;425,48;292,4121;180,92;247,56;135,3;233,48;188,8;218,76;403,94;375,73;343,52;590,89;214,77;96,17;142,73;;145,65
30/04/2012;1397,91;619,21;404,93;347,8;533,15;429,27;552,13;648,24;157,05;423,47;290,4933;181,23;246,26;136,12;231,75;188,17;217,46;401,23;375,52;341,93;588,03;214,32;94,3;141,84;;145,53
01/05/2012;1405,82;620,97;404,55;347,85;540,68;431,51;551,97;649,82;159,26;427,97;293,9361;182,1;248,48;136,79;233;189,94;217,35;399,49;378,88;346,24;591,32;215,29;94,86;143,16;;146,95
02/05/2012;1402,31;620,76;404,44;348,24;532;432,51;553,22;655,72;157,54;426,89;289,6262;181,03;248,43;136,75;231,63;189,07;217,8;401,86;380,43;346,26;592,85;219,42;94,53;142,58;;146,68
03/05/2012;1391,57;615,97;403,54;345,03;524,11;432,26;547,61;649,78;156,91;423,89;286,3922;180,03;248,48;136,82;229,08;187,31;217,56;404,14;371,99;343,87;585,64;217,38;93,47;141,88;;145,84
04/05/2012;1369,1;603,72;399,03;339,71;512,76;428,79;533,85;637,88;154,81;417;280,135;180,31;242,74;135,55;225,32;184,77;215,62;401,17;363,35;341,52;577,21;212,24;91,28;140,35;;144,36
07/05/2012;1369,58;599,36;399,51;338,89;511,65;429,03;535;636,19;156,67;418,4;281,2503;179,87;243,94;136,15;225,34;185,91;216,06;401,87;361,89;341,92;576,3;211,47;91,23;140,62;;145,61
08/05/2012;1363,72;597,19;399,62;338,15;509,77;428,78;532,41;629,44;155,32;420,01;278,4361;180,2;242,65;135,92;224,18;185,36;215,66;400,5;358,48;340,24;567,07;203,3;90,83;138,51;;145,26
09/05/2012;1354,58;596,81;396,32;334,05;506,16;424,47;532,55;626,61;153,13;415,13;274,3933;180,07;242,45;135,23;222,4;183,77;215,22;399,79;356,72;335,9;560,56;201,98;90,82;136,7;;144,59
10/05/2012;1357,99;594,15;400,14;334,64;508,03;427,88;525,61;627,16;155,46;416,82;274,663;182,01;245,32;136,4;221,74;185,13;216,92;401,68;356,52;335,06;562,85;200,71;91,05;137,43;;144,8
11/05/2012;1353,39;594,83;399,22;333,7;504,42;427,6;522,05;625,64;155,87;416,92;266,0099;181,93;244,87;138,05;220,88;184,9;216,1;398,75;359,99;335,24;563,4;201,65;90,19;137,08;;145,2
14/05/2012;1338,35;590,1;397,65;329,33;496,59;426,06;516,99;615,65;152,14;414,88;258,895;181,41;242,12;137,31;217,75;182,33;214,69;398,57;354,93;333,55;554,01;199,14;88,7;134,52;;143,36
15/05/2012;1330,66;589,61;395,78;326,8;489,22;425,14;512,72;616,01;150,88;412,2;258,1097;180,39;241,24;136,8;214,42;180,9;215,23;398,89;352,2;334,1;554,24;198,07;87,31;133,81;;142,67
16/05/2012;1324,8;589,2;397,94;326,55;486,95;426,48;504,95;615,12;149,68;410,04;253,0597;180,31;240,86;136,23;211,92;178,73;214,85;401,41;347,06;333,72;554,58;198,11;87,33;133,86;;140,61
17/05/2012;1304,86;581,65;394,72;319,83;483,63;422,16;493,64;594,36;147,3;404,66;247,2653;179,22;235,94;136,75;207,5;175,26;216,34;397,38;341,69;326,99;540,7;191,39;85,56;131,95;;136,91
18/05/2012;1295,22;572,37;392,31;319,03;480,27;419,44;489,84;590,78;145,45;399,67;245,1085;179,1;233,99;137,68;206,38;173,31;215,93;394,22;337,68;323,04;538,49;191,43;84,71;131,12;;135,57
21/05/2012;1315,99;584,23;393,93;326,32;490,45;421,03;510,07;595,37;147,48;407,74;244,996;179,43;237,98;137,62;212,61;175,69;218,11;393,9;342,47;329,51;551,83;195,42;86,98;133,41;;138,77
22/05/2012;1316,63;583,13;393,46;327,04;488,87;421,32;508,3;597,28;148,54;406,59;248,3607;180,51;238,3;137,47;211,26;175,75;219,31;393,07;340,22;330,17;552,93;197,72;87,13;133,64;;138,87
23/05/2012;1318,86;583,3;390,51;328,73;490,77;420,16;511,71;604,52;149;405,23;249,8981;179,34;237,32;137,15;213,56;176,08;220,14;389,47;337,07;333,58;557,96;197,97;88,37;134,88;;139,26
24/05/2012;1320,68;579,86;393,35;328,11;490,48;424,76;504,91;608,28;149,27;408,98;249,5115;180,32;239,2;137,95;215,32;176,48;221,69;391,31;336,1;334,51;557,25;198,36;88,91;134,91;;139,83
25/05/2012;1317,82;577,1;392,2;326,04;488,9;424,25;504,62;607,13;149,22;409,79;248,4288;180,7;239,01;138,31;214,35;175,5;222,25;390,87;338,66;332,52;555,51;199,46;88,64;134,95;;139,24
28/05/2012;1317,82;577,1;392,2;326,04;488,9;424,25;504,62;607,13;149,22;409,79;248,4288;180,7;239,01;138,31;214,35;175,5;222,25;390,87;338,66;332,52;555,51;199,46;88,64;134,95;;139,24
29/05/2012;1332,42;583,65;393,29;330,4;495,38;426,07;513,07;613,45;150,9;411,95;252,664;181,42;242,25;139,37;218;177,39;224,76;393,53;344,27;335,41;561,91;203,02;90,71;136,02;;141,37
30/05/2012;1313,32;575,56;391,32;324,87;480,65;422,31;513,56;603,66;147,99;406,97;246,3487;179,93;238,91;138,61;214,26;174,01;223,22;389,99;341,04;328,95;554,03;198,59;88,57;133,55;;138,02
31/05/2012;1310,33;571,29;390,44;323,16;476,51;420,71;511,75;601,44;149,51;404,38;248,1698;181;238,34;139,66;213,23;174,83;222,92;389,28;337,55;330,78;552,62;197,88;88;133,5;;138,98
01/06/2012;1278,05;557,96;383,71;314,06;466,44;413,05;496,09;586,86;141,25;396,8;238,4676;180,28;232,71;137,58;208,96;170,6;219,68;383,65;326,78;321,97;528,11;188,81;84,16;130,39;;135,13
04/06/2012;1278,18;561,7;385,5;310,39;466,27;413,21;497,96;593,22;138,93;397,18;235,3092;180,93;233,71;138,59;209,22;170,41;221,87;384,21;326,5;319,74;529,68;188,47;83,12;129,87;;134,43
05/06/2012;1285,5;564,28;386,24;311,1;469,09;412,37;501,25;592,97;140,65;401,91;240,9316;181,6;234,96;138,31;210,8;171,89;221,57;384,01;332,08;319,63;530,98;190,48;84,27;130,73;;136,78
06/06/2012;1315,13;579,65;391,21;319,75;483,84;418,67;512,43;607,3;143,33;408,2;250,1913;183,84;239,81;140,19;216,13;176,78;224,17;388,42;342,28;328,88;543,79;193,39;86,98;134,11;;140
07/06/2012;1314,99;577,49;391,58;322,08;484,71;419,12;510,92;605,31;143,95;407,75;248,5578;185,13;240,29;139,21;216,54;176,79;223,66;392,59;338,67;329,55;542,53;193,08;86,82;133,86;;139,37
08/06/2012;1325,66;580,6;393,88;324,24;484,73;421,91;517,23;613,39;145,64;412,03;252,7774;185,81;242,47;141,36;218,12;177,75;227,73;393,75;343,96;332,93;541,48;195,55;87,6;135,53;;141,18
11/06/2012;1308,93;570,81;390,78;320,07;479,07;420,41;508,19;603,96;143,25;407,72;246,9992;185,36;239,87;141,49;214,14;174,99;226,02;392,59;337,73;329,63;532,09;191,37;85,32;134,27;;138,44
12/06/2012;1324,18;575,31;393,97;325,39;485,27;423,1;514,62;610,81;145,05;411,64;252,938;185,76;243,61;142,92;218,01;177,11;227,45;393,94;344,89;334,67;536,84;192,72;86,24;134,95;;139,87
13/06/2012;1314,88;570,71;394,2;321,42;479,96;423,02;511,08;601,53;145,57;409,36;251,6749;185,63;240,19;143,01;214,76;175,4;225,34;392,97;342,66;334,05;532,18;186,94;84,51;134,58;;138,95
14/06/2012;1329,1;574,86;400,01;324,09;487,97;428,42;509,18;608,83;147,62;413,99;254,4629;187,14;244,2;145,67;216,34;177,69;229,18;396,78;344,46;338,05;543,5;187,19;85,12;135,45;;140,86
15/06/2012;1342,84;586,48;402,17;327,11;496,71;430,01;512,72;615,11;149,81;417,15;259,3277;187,96;246,54;145,76;219,11;179,35;230,32;395,96;349,38;340,35;547,31;190,42;85,29;136,26;;141,86
18/06/2012;1344,78;586,97;403,47;326,76;492,54;431,36;518,47;621,86;149,62;420,27;256,1919;188,63;247,58;146,05;220,11;177,99;231,21;394,01;351,71;345,38;551,68;190,55;85,33;136,45;;142,97
19/06/2012;1357,98;595,99;407,03;331,25;499,52;431,39;520,53;627,05;151,92;425,05;262,4808;188,27;249,55;145,74;224,4;180,63;230,23;393,98;354,73;347,93;556,41;192,3;87,42;137,61;;143,62
